date,day,day_suffix,day_of_week,day_of_year,week_of_year,week_of_month,month,month_name,quarter,quarter_name,year
20080111,11,Fri,5,11,1,4,01,January,1,Q1,2008
20080112,12,Sat,6,12,1,4,01,January,1,Q1,2008
20080113,13,Sun,0,13,1,5,01,January,1,Q1,2008
20080114,14,Mon,1,14,2,5,01,January,1,Q1,2008
20080115,15,Tue,2,15,2,5,01,January,1,Q1,2008
20080116,16,Wed,3,16,2,6,01,January,1,Q1,2008
20080117,17,Thu,4,17,2,6,01,January,1,Q1,2008
20080118,18,Fri,5,18,2,6,01,January,1,Q1,2008
20080119,19,Sat,6,19,2,7,01,January,1,Q1,2008
20080120,20,Sun,0,20,2,7,01,January,1,Q1,2008
20080121,21,Mon,1,21,3,7,01,January,1,Q1,2008
20080122,22,Tue,2,22,3,8,01,January,1,Q1,2008
20080123,23,Wed,3,23,3,8,01,January,1,Q1,2008
20080124,24,Thu,4,24,3,8,01,January,1,Q1,2008
20080125,25,Fri,5,25,3,9,01,January,1,Q1,2008
20080126,26,Sat,6,26,3,9,01,January,1,Q1,2008
20080127,27,Sun,0,27,3,9,01,January,1,Q1,2008
20080128,28,Mon,1,28,4,10,01,January,1,Q1,2008
20080129,29,Tue,2,29,4,10,01,January,1,Q1,2008
20080130,30,Wed,3,30,4,10,01,January,1,Q1,2008
20080131,31,Thu,4,31,4,11,01,January,1,Q1,2008
20080201,01,Fri,5,1,4,1,02,February,1,Q1,2008
20080202,02,Sat,6,2,4,1,02,February,1,Q1,2008
20080203,03,Sun,0,3,4,1,02,February,1,Q1,2008
20080204,04,Mon,1,4,5,2,02,February,1,Q1,2008
20080205,05,Tue,2,5,5,2,02,February,1,Q1,2008
20080206,06,Wed,3,6,5,2,02,February,1,Q1,2008
20080207,07,Thu,4,7,5,3,02,February,1,Q1,2008
20080208,08,Fri,5,8,5,3,02,February,1,Q1,2008
20080209,09,Sat,6,9,5,3,02,February,1,Q1,2008
20080210,10,Sun,0,10,5,4,02,February,1,Q1,2008
20080211,11,Mon,1,11,6,4,02,February,1,Q1,2008
20080212,12,Tue,2,12,6,4,02,February,1,Q1,2008
20080213,13,Wed,3,13,6,5,02,February,1,Q1,2008
20080214,14,Thu,4,14,6,5,02,February,1,Q1,2008
20080215,15,Fri,5,15,6,5,02,February,1,Q1,2008
20080216,16,Sat,6,16,6,6,02,February,1,Q1,2008
20080217,17,Sun,0,17,6,6,02,February,1,Q1,2008
20080218,18,Mon,1,18,7,6,02,February,1,Q1,2008
20080219,19,Tue,2,19,7,7,02,February,1,Q1,2008
20080220,20,Wed,3,20,7,7,02,February,1,Q1,2008
20080221,21,Thu,4,21,7,7,02,February,1,Q1,2008
20080222,22,Fri,5,22,7,8,02,February,1,Q1,2008
20080223,23,Sat,6,23,7,8,02,February,1,Q1,2008
20080224,24,Sun,0,24,7,8,02,February,1,Q1,2008
20080225,25,Mon,1,25,8,9,02,February,1,Q1,2008
20080226,26,Tue,2,26,8,9,02,February,1,Q1,2008
20080227,27,Wed,3,27,8,9,02,February,1,Q1,2008
20080228,28,Thu,4,28,8,10,02,February,1,Q1,2008
20080229,29,Fri,5,29,8,10,02,February,1,Q1,2008
20080301,01,Sat,6,1,8,1,03,March,1,Q1,2008
20080302,02,Sun,0,2,8,1,03,March,1,Q1,2008
20080303,03,Mon,1,3,9,1,03,March,1,Q1,2008
20080304,04,Tue,2,4,9,2,03,March,1,Q1,2008
20080305,05,Wed,3,5,9,2,03,March,1,Q1,2008
20080306,06,Thu,4,6,9,2,03,March,1,Q1,2008
20080307,07,Fri,5,7,9,3,03,March,1,Q1,2008
20080308,08,Sat,6,8,9,3,03,March,1,Q1,2008
20080309,09,Sun,0,9,9,3,03,March,1,Q1,2008
20080310,10,Mon,1,10,10,4,03,March,1,Q1,2008
20080311,11,Tue,2,11,10,4,03,March,1,Q1,2008
20080312,12,Wed,3,12,10,4,03,March,1,Q1,2008
20080313,13,Thu,4,13,10,5,03,March,1,Q1,2008
20080314,14,Fri,5,14,10,5,03,March,1,Q1,2008
20080315,15,Sat,6,15,10,5,03,March,1,Q1,2008
20080316,16,Sun,0,16,10,6,03,March,1,Q1,2008
20080317,17,Mon,1,17,11,6,03,March,1,Q1,2008
20080318,18,Tue,2,18,11,6,03,March,1,Q1,2008
20080319,19,Wed,3,19,11,7,03,March,1,Q1,2008
20080320,20,Thu,4,20,11,7,03,March,1,Q1,2008
20080321,21,Fri,5,21,11,7,03,March,1,Q1,2008
20080322,22,Sat,6,22,11,8,03,March,1,Q1,2008
20080323,23,Sun,0,23,11,8,03,March,1,Q1,2008
20080324,24,Mon,1,24,12,8,03,March,1,Q1,2008
20080325,25,Tue,2,25,12,9,03,March,1,Q1,2008
20080326,26,Wed,3,26,12,9,03,March,1,Q1,2008
20080327,27,Thu,4,27,12,9,03,March,1,Q1,2008
20080328,28,Fri,5,28,12,10,03,March,1,Q1,2008
20080329,29,Sat,6,29,12,10,03,March,1,Q1,2008
20080330,30,Sun,0,30,12,10,03,March,1,Q1,2008
20080331,31,Mon,1,31,13,11,03,March,1,Q1,2008
20080401,01,Tue,2,1,13,1,04,April,2,Q2,2008
20080402,02,Wed,3,2,13,1,04,April,2,Q2,2008
20080403,03,Thu,4,3,13,1,04,April,2,Q2,2008
20080404,04,Fri,5,4,13,2,04,April,2,Q2,2008
20080405,05,Sat,6,5,13,2,04,April,2,Q2,2008
20080406,06,Sun,0,6,13,2,04,April,2,Q2,2008
20080407,07,Mon,1,7,14,3,04,April,2,Q2,2008
20080408,08,Tue,2,8,14,3,04,April,2,Q2,2008
20080409,09,Wed,3,9,14,3,04,April,2,Q2,2008
20080410,10,Thu,4,10,14,4,04,April,2,Q2,2008
20080411,11,Fri,5,11,14,4,04,April,2,Q2,2008
20080412,12,Sat,6,12,14,4,04,April,2,Q2,2008
20080413,13,Sun,0,13,14,5,04,April,2,Q2,2008
20080414,14,Mon,1,14,15,5,04,April,2,Q2,2008
20080415,15,Tue,2,15,15,5,04,April,2,Q2,2008
20080416,16,Wed,3,16,15,6,04,April,2,Q2,2008
20080417,17,Thu,4,17,15,6,04,April,2,Q2,2008
20080418,18,Fri,5,18,15,6,04,April,2,Q2,2008
20080419,19,Sat,6,19,15,7,04,April,2,Q2,2008
20080420,20,Sun,0,20,15,7,04,April,2,Q2,2008
20080421,21,Mon,1,21,16,7,04,April,2,Q2,2008
20080422,22,Tue,2,22,16,8,04,April,2,Q2,2008
20080423,23,Wed,3,23,16,8,04,April,2,Q2,2008
20080424,24,Thu,4,24,16,8,04,April,2,Q2,2008
20080425,25,Fri,5,25,16,9,04,April,2,Q2,2008
20080426,26,Sat,6,26,16,9,04,April,2,Q2,2008
20080427,27,Sun,0,27,16,9,04,April,2,Q2,2008
20080428,28,Mon,1,28,17,10,04,April,2,Q2,2008
20080429,29,Tue,2,29,17,10,04,April,2,Q2,2008
20080430,30,Wed,3,30,17,10,04,April,2,Q2,2008
20080501,01,Thu,4,1,17,1,05,May,2,Q2,2008
20080502,02,Fri,5,2,17,1,05,May,2,Q2,2008
20080503,03,Sat,6,3,17,1,05,May,2,Q2,2008
20080504,04,Sun,0,4,17,2,05,May,2,Q2,2008
20080505,05,Mon,1,5,18,2,05,May,2,Q2,2008
20080506,06,Tue,2,6,18,2,05,May,2,Q2,2008
20080507,07,Wed,3,7,18,3,05,May,2,Q2,2008
20080508,08,Thu,4,8,18,3,05,May,2,Q2,2008
20080509,09,Fri,5,9,18,3,05,May,2,Q2,2008
20080510,10,Sat,6,10,18,4,05,May,2,Q2,2008
20080511,11,Sun,0,11,18,4,05,May,2,Q2,2008
20080512,12,Mon,1,12,19,4,05,May,2,Q2,2008
20080513,13,Tue,2,13,19,5,05,May,2,Q2,2008
20080514,14,Wed,3,14,19,5,05,May,2,Q2,2008
20080515,15,Thu,4,15,19,5,05,May,2,Q2,2008
20080516,16,Fri,5,16,19,6,05,May,2,Q2,2008
20080517,17,Sat,6,17,19,6,05,May,2,Q2,2008
20080518,18,Sun,0,18,19,6,05,May,2,Q2,2008
20080519,19,Mon,1,19,20,7,05,May,2,Q2,2008
20080520,20,Tue,2,20,20,7,05,May,2,Q2,2008
20080521,21,Wed,3,21,20,7,05,May,2,Q2,2008
20080522,22,Thu,4,22,20,8,05,May,2,Q2,2008
20080523,23,Fri,5,23,20,8,05,May,2,Q2,2008
20080524,24,Sat,6,24,20,8,05,May,2,Q2,2008
20080525,25,Sun,0,25,20,9,05,May,2,Q2,2008
20080526,26,Mon,1,26,21,9,05,May,2,Q2,2008
20080527,27,Tue,2,27,21,9,05,May,2,Q2,2008
20080528,28,Wed,3,28,21,10,05,May,2,Q2,2008
20080529,29,Thu,4,29,21,10,05,May,2,Q2,2008
20080530,30,Fri,5,30,21,10,05,May,2,Q2,2008
20080531,31,Sat,6,31,21,11,05,May,2,Q2,2008
20080601,01,Sun,0,1,21,1,06,June,2,Q2,2008
20080602,02,Mon,1,2,22,1,06,June,2,Q2,2008
20080603,03,Tue,2,3,22,1,06,June,2,Q2,2008
20080604,04,Wed,3,4,22,2,06,June,2,Q2,2008
20080605,05,Thu,4,5,22,2,06,June,2,Q2,2008
20080606,06,Fri,5,6,22,2,06,June,2,Q2,2008
20080607,07,Sat,6,7,22,3,06,June,2,Q2,2008
20080608,08,Sun,0,8,22,3,06,June,2,Q2,2008
20080609,09,Mon,1,9,23,3,06,June,2,Q2,2008
20080610,10,Tue,2,10,23,4,06,June,2,Q2,2008
20080611,11,Wed,3,11,23,4,06,June,2,Q2,2008
20080612,12,Thu,4,12,23,4,06,June,2,Q2,2008
20080613,13,Fri,5,13,23,5,06,June,2,Q2,2008
20080614,14,Sat,6,14,23,5,06,June,2,Q2,2008
20080615,15,Sun,0,15,23,5,06,June,2,Q2,2008
20080616,16,Mon,1,16,24,6,06,June,2,Q2,2008
20080617,17,Tue,2,17,24,6,06,June,2,Q2,2008
20080618,18,Wed,3,18,24,6,06,June,2,Q2,2008
20080619,19,Thu,4,19,24,7,06,June,2,Q2,2008
20080620,20,Fri,5,20,24,7,06,June,2,Q2,2008
20080621,21,Sat,6,21,24,7,06,June,2,Q2,2008
20080622,22,Sun,0,22,24,8,06,June,2,Q2,2008
20080623,23,Mon,1,23,25,8,06,June,2,Q2,2008
20080624,24,Tue,2,24,25,8,06,June,2,Q2,2008
20080625,25,Wed,3,25,25,9,06,June,2,Q2,2008
20080626,26,Thu,4,26,25,9,06,June,2,Q2,2008
20080627,27,Fri,5,27,25,9,06,June,2,Q2,2008
20080628,28,Sat,6,28,25,10,06,June,2,Q2,2008
20080629,29,Sun,0,29,25,10,06,June,2,Q2,2008
20080630,30,Mon,1,30,26,10,06,June,2,Q2,2008
20080701,01,Tue,2,1,26,1,07,July,3,Q3,2008
20080702,02,Wed,3,2,26,1,07,July,3,Q3,2008
20080703,03,Thu,4,3,26,1,07,July,3,Q3,2008
20080704,04,Fri,5,4,26,2,07,July,3,Q3,2008
20080705,05,Sat,6,5,26,2,07,July,3,Q3,2008
20080706,06,Sun,0,6,26,2,07,July,3,Q3,2008
20080707,07,Mon,1,7,27,3,07,July,3,Q3,2008
20080708,08,Tue,2,8,27,3,07,July,3,Q3,2008
20080709,09,Wed,3,9,27,3,07,July,3,Q3,2008
20080710,10,Thu,4,10,27,4,07,July,3,Q3,2008
20080711,11,Fri,5,11,27,4,07,July,3,Q3,2008
20080712,12,Sat,6,12,27,4,07,July,3,Q3,2008
20080713,13,Sun,0,13,27,5,07,July,3,Q3,2008
20080714,14,Mon,1,14,28,5,07,July,3,Q3,2008
20080715,15,Tue,2,15,28,5,07,July,3,Q3,2008
20080716,16,Wed,3,16,28,6,07,July,3,Q3,2008
20080717,17,Thu,4,17,28,6,07,July,3,Q3,2008
20080718,18,Fri,5,18,28,6,07,July,3,Q3,2008
20080719,19,Sat,6,19,28,7,07,July,3,Q3,2008
20080720,20,Sun,0,20,28,7,07,July,3,Q3,2008
20080721,21,Mon,1,21,29,7,07,July,3,Q3,2008
20080722,22,Tue,2,22,29,8,07,July,3,Q3,2008
20080723,23,Wed,3,23,29,8,07,July,3,Q3,2008
20080724,24,Thu,4,24,29,8,07,July,3,Q3,2008
20080725,25,Fri,5,25,29,9,07,July,3,Q3,2008
20080726,26,Sat,6,26,29,9,07,July,3,Q3,2008
20080727,27,Sun,0,27,29,9,07,July,3,Q3,2008
20080728,28,Mon,1,28,30,10,07,July,3,Q3,2008
20080729,29,Tue,2,29,30,10,07,July,3,Q3,2008
20080730,30,Wed,3,30,30,10,07,July,3,Q3,2008
20080731,31,Thu,4,31,30,11,07,July,3,Q3,2008
20080801,01,Fri,5,1,30,1,08,August,3,Q3,2008
20080802,02,Sat,6,2,30,1,08,August,3,Q3,2008
20080803,03,Sun,0,3,30,1,08,August,3,Q3,2008
20080804,04,Mon,1,4,31,2,08,August,3,Q3,2008
20080805,05,Tue,2,5,31,2,08,August,3,Q3,2008
20080806,06,Wed,3,6,31,2,08,August,3,Q3,2008
20080807,07,Thu,4,7,31,3,08,August,3,Q3,2008
20080808,08,Fri,5,8,31,3,08,August,3,Q3,2008
20080809,09,Sat,6,9,31,3,08,August,3,Q3,2008
20080810,10,Sun,0,10,31,4,08,August,3,Q3,2008
20080811,11,Mon,1,11,32,4,08,August,3,Q3,2008
20080812,12,Tue,2,12,32,4,08,August,3,Q3,2008
20080813,13,Wed,3,13,32,5,08,August,3,Q3,2008
20080814,14,Thu,4,14,32,5,08,August,3,Q3,2008
20080815,15,Fri,5,15,32,5,08,August,3,Q3,2008
20080816,16,Sat,6,16,32,6,08,August,3,Q3,2008
20080817,17,Sun,0,17,32,6,08,August,3,Q3,2008
20080818,18,Mon,1,18,33,6,08,August,3,Q3,2008
20080819,19,Tue,2,19,33,7,08,August,3,Q3,2008
20080820,20,Wed,3,20,33,7,08,August,3,Q3,2008
20080821,21,Thu,4,21,33,7,08,August,3,Q3,2008
20080822,22,Fri,5,22,33,8,08,August,3,Q3,2008
20080823,23,Sat,6,23,33,8,08,August,3,Q3,2008
20080824,24,Sun,0,24,33,8,08,August,3,Q3,2008
20080825,25,Mon,1,25,34,9,08,August,3,Q3,2008
20080826,26,Tue,2,26,34,9,08,August,3,Q3,2008
20080827,27,Wed,3,27,34,9,08,August,3,Q3,2008
20080828,28,Thu,4,28,34,10,08,August,3,Q3,2008
20080829,29,Fri,5,29,34,10,08,August,3,Q3,2008
20080830,30,Sat,6,30,34,10,08,August,3,Q3,2008
20080831,31,Sun,0,31,34,11,08,August,3,Q3,2008
20080901,01,Mon,1,1,35,1,09,September,3,Q3,2008
20080902,02,Tue,2,2,35,1,09,September,3,Q3,2008
20080903,03,Wed,3,3,35,1,09,September,3,Q3,2008
20080904,04,Thu,4,4,35,2,09,September,3,Q3,2008
20080905,05,Fri,5,5,35,2,09,September,3,Q3,2008
20080906,06,Sat,6,6,35,2,09,September,3,Q3,2008
20080907,07,Sun,0,7,35,3,09,September,3,Q3,2008
20080908,08,Mon,1,8,36,3,09,September,3,Q3,2008
20080909,09,Tue,2,9,36,3,09,September,3,Q3,2008
20080910,10,Wed,3,10,36,4,09,September,3,Q3,2008
20080911,11,Thu,4,11,36,4,09,September,3,Q3,2008
20080912,12,Fri,5,12,36,4,09,September,3,Q3,2008
20080913,13,Sat,6,13,36,5,09,September,3,Q3,2008
20080914,14,Sun,0,14,36,5,09,September,3,Q3,2008
20080915,15,Mon,1,15,37,5,09,September,3,Q3,2008
20080916,16,Tue,2,16,37,6,09,September,3,Q3,2008
20080917,17,Wed,3,17,37,6,09,September,3,Q3,2008
20080918,18,Thu,4,18,37,6,09,September,3,Q3,2008
20080919,19,Fri,5,19,37,7,09,September,3,Q3,2008
20080920,20,Sat,6,20,37,7,09,September,3,Q3,2008
20080921,21,Sun,0,21,37,7,09,September,3,Q3,2008
20080922,22,Mon,1,22,38,8,09,September,3,Q3,2008
20080923,23,Tue,2,23,38,8,09,September,3,Q3,2008
20080924,24,Wed,3,24,38,8,09,September,3,Q3,2008
20080925,25,Thu,4,25,38,9,09,September,3,Q3,2008
20080926,26,Fri,5,26,38,9,09,September,3,Q3,2008
20080927,27,Sat,6,27,38,9,09,September,3,Q3,2008
20080928,28,Sun,0,28,38,10,09,September,3,Q3,2008
20080929,29,Mon,1,29,39,10,09,September,3,Q3,2008
20080930,30,Tue,2,30,39,10,09,September,3,Q3,2008
20081001,01,Wed,3,1,39,1,10,October,4,Q4,2008
20081002,02,Thu,4,2,39,1,10,October,4,Q4,2008
20081003,03,Fri,5,3,39,1,10,October,4,Q4,2008
20081004,04,Sat,6,4,39,2,10,October,4,Q4,2008
20081005,05,Sun,0,5,39,2,10,October,4,Q4,2008
20081006,06,Mon,1,6,40,2,10,October,4,Q4,2008
20081007,07,Tue,2,7,40,3,10,October,4,Q4,2008
20081008,08,Wed,3,8,40,3,10,October,4,Q4,2008
20081009,09,Thu,4,9,40,3,10,October,4,Q4,2008
20081010,10,Fri,5,10,40,4,10,October,4,Q4,2008
20081011,11,Sat,6,11,40,4,10,October,4,Q4,2008
20081012,12,Sun,0,12,40,4,10,October,4,Q4,2008
20081013,13,Mon,1,13,41,5,10,October,4,Q4,2008
20081014,14,Tue,2,14,41,5,10,October,4,Q4,2008
20081015,15,Wed,3,15,41,5,10,October,4,Q4,2008
20081016,16,Thu,4,16,41,6,10,October,4,Q4,2008
20081017,17,Fri,5,17,41,6,10,October,4,Q4,2008
20081018,18,Sat,6,18,41,6,10,October,4,Q4,2008
20081019,19,Sun,0,19,41,7,10,October,4,Q4,2008
20081020,20,Mon,1,20,42,7,10,October,4,Q4,2008
20081021,21,Tue,2,21,42,7,10,October,4,Q4,2008
20081022,22,Wed,3,22,42,8,10,October,4,Q4,2008
20081023,23,Thu,4,23,42,8,10,October,4,Q4,2008
20081024,24,Fri,5,24,42,8,10,October,4,Q4,2008
20081025,25,Sat,6,25,42,9,10,October,4,Q4,2008
20081026,26,Sun,0,26,42,9,10,October,4,Q4,2008
20081027,27,Mon,1,27,43,9,10,October,4,Q4,2008
20081028,28,Tue,2,28,43,10,10,October,4,Q4,2008
20081029,29,Wed,3,29,43,10,10,October,4,Q4,2008
20081030,30,Thu,4,30,43,10,10,October,4,Q4,2008
20081031,31,Fri,5,31,43,11,10,October,4,Q4,2008
20081101,01,Sat,6,1,43,1,11,November,4,Q4,2008
20081102,02,Sun,0,2,43,1,11,November,4,Q4,2008
20081103,03,Mon,1,3,44,1,11,November,4,Q4,2008
20081104,04,Tue,2,4,44,2,11,November,4,Q4,2008
20081105,05,Wed,3,5,44,2,11,November,4,Q4,2008
20081106,06,Thu,4,6,44,2,11,November,4,Q4,2008
20081107,07,Fri,5,7,44,3,11,November,4,Q4,2008
20081108,08,Sat,6,8,44,3,11,November,4,Q4,2008
20081109,09,Sun,0,9,44,3,11,November,4,Q4,2008
20081110,10,Mon,1,10,45,4,11,November,4,Q4,2008
20081111,11,Tue,2,11,45,4,11,November,4,Q4,2008
20081112,12,Wed,3,12,45,4,11,November,4,Q4,2008
20081113,13,Thu,4,13,45,5,11,November,4,Q4,2008
20081114,14,Fri,5,14,45,5,11,November,4,Q4,2008
20081115,15,Sat,6,15,45,5,11,November,4,Q4,2008
20081116,16,Sun,0,16,45,6,11,November,4,Q4,2008
20081117,17,Mon,1,17,46,6,11,November,4,Q4,2008
20081118,18,Tue,2,18,46,6,11,November,4,Q4,2008
20081119,19,Wed,3,19,46,7,11,November,4,Q4,2008
20081120,20,Thu,4,20,46,7,11,November,4,Q4,2008
20081121,21,Fri,5,21,46,7,11,November,4,Q4,2008
20081122,22,Sat,6,22,46,8,11,November,4,Q4,2008
20081123,23,Sun,0,23,46,8,11,November,4,Q4,2008
20081124,24,Mon,1,24,47,8,11,November,4,Q4,2008
20081125,25,Tue,2,25,47,9,11,November,4,Q4,2008
20081126,26,Wed,3,26,47,9,11,November,4,Q4,2008
20081127,27,Thu,4,27,47,9,11,November,4,Q4,2008
20081128,28,Fri,5,28,47,10,11,November,4,Q4,2008
20081129,29,Sat,6,29,47,10,11,November,4,Q4,2008
20081130,30,Sun,0,30,47,10,11,November,4,Q4,2008
20081201,01,Mon,1,1,48,1,12,December,4,Q4,2008
20081202,02,Tue,2,2,48,1,12,December,4,Q4,2008
20081203,03,Wed,3,3,48,1,12,December,4,Q4,2008
20081204,04,Thu,4,4,48,2,12,December,4,Q4,2008
20081205,05,Fri,5,5,48,2,12,December,4,Q4,2008
20081206,06,Sat,6,6,48,2,12,December,4,Q4,2008
20081207,07,Sun,0,7,48,3,12,December,4,Q4,2008
20081208,08,Mon,1,8,49,3,12,December,4,Q4,2008
20081209,09,Tue,2,9,49,3,12,December,4,Q4,2008
20081210,10,Wed,3,10,49,4,12,December,4,Q4,2008
20081211,11,Thu,4,11,49,4,12,December,4,Q4,2008
20081212,12,Fri,5,12,49,4,12,December,4,Q4,2008
20081213,13,Sat,6,13,49,5,12,December,4,Q4,2008
20081214,14,Sun,0,14,49,5,12,December,4,Q4,2008
20081215,15,Mon,1,15,50,5,12,December,4,Q4,2008
20081216,16,Tue,2,16,50,6,12,December,4,Q4,2008
20081217,17,Wed,3,17,50,6,12,December,4,Q4,2008
20081218,18,Thu,4,18,50,6,12,December,4,Q4,2008
20081219,19,Fri,5,19,50,7,12,December,4,Q4,2008
20081220,20,Sat,6,20,50,7,12,December,4,Q4,2008
20081221,21,Sun,0,21,50,7,12,December,4,Q4,2008
20081222,22,Mon,1,22,51,8,12,December,4,Q4,2008
20081223,23,Tue,2,23,51,8,12,December,4,Q4,2008
20081224,24,Wed,3,24,51,8,12,December,4,Q4,2008
20081225,25,Thu,4,25,51,9,12,December,4,Q4,2008
20081226,26,Fri,5,26,51,9,12,December,4,Q4,2008
20081227,27,Sat,6,27,51,9,12,December,4,Q4,2008
20081228,28,Sun,0,28,51,10,12,December,4,Q4,2008
20081229,29,Mon,1,29,52,10,12,December,4,Q4,2008
20081230,30,Tue,2,30,52,10,12,December,4,Q4,2008
20081231,31,Wed,3,31,52,11,12,December,4,Q4,2008
20090101,01,Thu,4,1,0,1,01,January,1,Q1,2009
20090102,02,Fri,5,2,0,1,01,January,1,Q1,2009
20090103,03,Sat,6,3,0,1,01,January,1,Q1,2009
20090104,04,Sun,0,4,0,2,01,January,1,Q1,2009
20090105,05,Mon,1,5,1,2,01,January,1,Q1,2009
20090106,06,Tue,2,6,1,2,01,January,1,Q1,2009
20090107,07,Wed,3,7,1,3,01,January,1,Q1,2009
20090108,08,Thu,4,8,1,3,01,January,1,Q1,2009
20090109,09,Fri,5,9,1,3,01,January,1,Q1,2009
20090110,10,Sat,6,10,1,4,01,January,1,Q1,2009
20090111,11,Sun,0,11,1,4,01,January,1,Q1,2009
20090112,12,Mon,1,12,2,4,01,January,1,Q1,2009
20090113,13,Tue,2,13,2,5,01,January,1,Q1,2009
20090114,14,Wed,3,14,2,5,01,January,1,Q1,2009
20090115,15,Thu,4,15,2,5,01,January,1,Q1,2009
20090116,16,Fri,5,16,2,6,01,January,1,Q1,2009
20090117,17,Sat,6,17,2,6,01,January,1,Q1,2009
20090118,18,Sun,0,18,2,6,01,January,1,Q1,2009
20090119,19,Mon,1,19,3,7,01,January,1,Q1,2009
20090120,20,Tue,2,20,3,7,01,January,1,Q1,2009
20090121,21,Wed,3,21,3,7,01,January,1,Q1,2009
20090122,22,Thu,4,22,3,8,01,January,1,Q1,2009
20090123,23,Fri,5,23,3,8,01,January,1,Q1,2009
20090124,24,Sat,6,24,3,8,01,January,1,Q1,2009
20090125,25,Sun,0,25,3,9,01,January,1,Q1,2009
20090126,26,Mon,1,26,4,9,01,January,1,Q1,2009
20090127,27,Tue,2,27,4,9,01,January,1,Q1,2009
20090128,28,Wed,3,28,4,10,01,January,1,Q1,2009
20090129,29,Thu,4,29,4,10,01,January,1,Q1,2009
20090130,30,Fri,5,30,4,10,01,January,1,Q1,2009
20090131,31,Sat,6,31,4,11,01,January,1,Q1,2009
20090201,01,Sun,0,1,4,1,02,February,1,Q1,2009
20090202,02,Mon,1,2,5,1,02,February,1,Q1,2009
20090203,03,Tue,2,3,5,1,02,February,1,Q1,2009
20090204,04,Wed,3,4,5,2,02,February,1,Q1,2009
20090205,05,Thu,4,5,5,2,02,February,1,Q1,2009
20090206,06,Fri,5,6,5,2,02,February,1,Q1,2009
20090207,07,Sat,6,7,5,3,02,February,1,Q1,2009
20090208,08,Sun,0,8,5,3,02,February,1,Q1,2009
20090209,09,Mon,1,9,6,3,02,February,1,Q1,2009
20090210,10,Tue,2,10,6,4,02,February,1,Q1,2009
20090211,11,Wed,3,11,6,4,02,February,1,Q1,2009
20090212,12,Thu,4,12,6,4,02,February,1,Q1,2009
20090213,13,Fri,5,13,6,5,02,February,1,Q1,2009
20090214,14,Sat,6,14,6,5,02,February,1,Q1,2009
20090215,15,Sun,0,15,6,5,02,February,1,Q1,2009
20090216,16,Mon,1,16,7,6,02,February,1,Q1,2009
20090217,17,Tue,2,17,7,6,02,February,1,Q1,2009
20090218,18,Wed,3,18,7,6,02,February,1,Q1,2009
20090219,19,Thu,4,19,7,7,02,February,1,Q1,2009
20090220,20,Fri,5,20,7,7,02,February,1,Q1,2009
20090221,21,Sat,6,21,7,7,02,February,1,Q1,2009
20090222,22,Sun,0,22,7,8,02,February,1,Q1,2009
20090223,23,Mon,1,23,8,8,02,February,1,Q1,2009
20090224,24,Tue,2,24,8,8,02,February,1,Q1,2009
20090225,25,Wed,3,25,8,9,02,February,1,Q1,2009
20090226,26,Thu,4,26,8,9,02,February,1,Q1,2009
20090227,27,Fri,5,27,8,9,02,February,1,Q1,2009
20090228,28,Sat,6,28,8,10,02,February,1,Q1,2009
20090301,01,Sun,0,1,8,1,03,March,1,Q1,2009
20090302,02,Mon,1,2,9,1,03,March,1,Q1,2009
20090303,03,Tue,2,3,9,1,03,March,1,Q1,2009
20090304,04,Wed,3,4,9,2,03,March,1,Q1,2009
20090305,05,Thu,4,5,9,2,03,March,1,Q1,2009
20090306,06,Fri,5,6,9,2,03,March,1,Q1,2009
20090307,07,Sat,6,7,9,3,03,March,1,Q1,2009
20090308,08,Sun,0,8,9,3,03,March,1,Q1,2009
20090309,09,Mon,1,9,10,3,03,March,1,Q1,2009
20090310,10,Tue,2,10,10,4,03,March,1,Q1,2009
20090311,11,Wed,3,11,10,4,03,March,1,Q1,2009
20090312,12,Thu,4,12,10,4,03,March,1,Q1,2009
20090313,13,Fri,5,13,10,5,03,March,1,Q1,2009
20090314,14,Sat,6,14,10,5,03,March,1,Q1,2009
20090315,15,Sun,0,15,10,5,03,March,1,Q1,2009
20090316,16,Mon,1,16,11,6,03,March,1,Q1,2009
20090317,17,Tue,2,17,11,6,03,March,1,Q1,2009
20090318,18,Wed,3,18,11,6,03,March,1,Q1,2009
20090319,19,Thu,4,19,11,7,03,March,1,Q1,2009
20090320,20,Fri,5,20,11,7,03,March,1,Q1,2009
20090321,21,Sat,6,21,11,7,03,March,1,Q1,2009
20090322,22,Sun,0,22,11,8,03,March,1,Q1,2009
20090323,23,Mon,1,23,12,8,03,March,1,Q1,2009
20090324,24,Tue,2,24,12,8,03,March,1,Q1,2009
20090325,25,Wed,3,25,12,9,03,March,1,Q1,2009
20090326,26,Thu,4,26,12,9,03,March,1,Q1,2009
20090327,27,Fri,5,27,12,9,03,March,1,Q1,2009
20090328,28,Sat,6,28,12,10,03,March,1,Q1,2009
20090329,29,Sun,0,29,12,10,03,March,1,Q1,2009
20090330,30,Mon,1,30,13,10,03,March,1,Q1,2009
20090331,31,Tue,2,31,13,11,03,March,1,Q1,2009
20090401,01,Wed,3,1,13,1,04,April,2,Q2,2009
20090402,02,Thu,4,2,13,1,04,April,2,Q2,2009
20090403,03,Fri,5,3,13,1,04,April,2,Q2,2009
